Data,Geração programada,Geração verificada,temperatura,velocidade_vento,direcao_vento
2021-06-06 22:00:00,243.0,193.502,18.0,25.4,106
2021-06-06 23:00:00,257.0,169.174,17.6,24.8,107
2021-06-07 00:00:00,256.5,193.234,17.2,23.6,106
2021-06-07 01:00:00,246.0,204.135,16.9,22.0,105
2021-06-07 02:00:00,233.0,279.098,16.8,20.4,107
2021-06-07 03:00:00,231.5,297.087,16.7,25.9,111
2021-06-07 04:00:00,238.5,291.236,16.4,30.4,109
2021-06-07 05:00:00,259.0,281.567,15.6,25.4,108
2021-06-07 06:00:00,272.0,284.54,15.3,24.6,111
2021-06-07 07:00:00,278.0,269.858,16.5,28.0,118
2021-06-07 08:00:00,280.0,274.722,18.1,29.2,120
2021-06-07 09:00:00,274.0,271.741,20.1,25.2,121
2021-06-07 10:00:00,258.5,267.951,22.2,26.1,120
2021-06-07 11:00:00,228.5,239.567,22.6,27.2,118
2021-06-07 12:00:00,202.5,216.893,23.5,24.1,122
2021-06-07 13:00:00,188.5,208.283,23.9,23.4,124
2021-06-07 14:00:00,182.0,194.776,23.8,22.7,119
2021-06-07 15:00:00,153.5,240.326,23.9,22.6,115
2021-06-07 16:00:00,133.0,211.28,23.2,20.7,113
2021-06-07 17:00:00,144.5,199.469,21.8,22.7,110
2021-06-07 18:00:00,173.5,213.527,20.7,21.9,110
2021-06-07 19:00:00,213.5,179.219,19.9,23.5,111
2021-06-07 20:00:00,225.5,164.71,19.1,22.5,106
2021-06-07 21:00:00,227.0,142.123,17.9,23.2,116
2021-06-07 22:00:00,239.0,165.976,17.3,21.6,116
2021-06-07 23:00:00,256.0,186.728,16.9,23.0,117
2021-06-08 00:00:00,249.0,208.245,16.6,25.0,113
2021-06-08 01:00:00,243.0,238.301,16.2,25.2,109
2021-06-08 02:00:00,241.5,247.236,16.0,25.0,108
2021-06-08 03:00:00,246.0,244.863,16.0,23.5,105
2021-06-08 04:00:00,242.5,220.496,16.0,25.1,103
2021-06-08 05:00:00,245.0,218.697,15.8,25.6,104
2021-06-08 06:00:00,246.5,227.729,15.6,24.8,107
2021-06-08 07:00:00,242.5,215.578,16.1,27.6,110
2021-06-08 08:00:00,229.5,213.1,18.2,26.1,110
2021-06-08 09:00:00,208.0,187.574,19.4,23.8,108
2021-06-08 10:00:00,180.0,167.253,21.3,22.5,110
2021-06-08 11:00:00,143.0,153.745,23.0,21.5,108
2021-06-08 12:00:00,116.0,110.516,23.7,19.6,110
2021-06-08 13:00:00,101.0,91.101,24.0,17.2,110
2021-06-08 14:00:00,96.5,52.301,24.2,16.7,109
2021-06-08 15:00:00,111.0,52.125,23.7,18.0,110
2021-06-08 16:00:00,131.0,95.494,23.0,19.8,115
2021-06-08 17:00:00,136.0,203.157,21.9,21.1,120
2021-06-08 18:00:00,167.0,222.235,20.4,23.2,118
2021-06-08 19:00:00,225.5,249.399,19.7,25.6,114
2021-06-08 20:00:00,239.5,253.44,18.9,24.2,108
2021-06-08 21:00:00,233.0,239.433,18.4,22.5,106
2021-06-08 22:00:00,236.0,200.016,17.8,23.2,106
2021-06-08 23:00:00,246.0,199.606,17.5,22.0,108
2021-06-09 00:00:00,231.0,215.399,17.0,20.5,101
2021-06-09 01:00:00,233.5,236.619,16.7,23.5,95
2021-06-09 02:00:00,235.5,258.969,16.4,24.6,96
2021-06-09 03:00:00,234.5,246.798,15.9,23.3,98
2021-06-09 04:00:00,223.5,254.229,15.4,22.3,99
2021-06-09 05:00:00,217.5,269.984,15.2,22.5,103
2021-06-09 06:00:00,221.0,275.569,15.5,23.5,101
2021-06-09 07:00:00,233.5,259.811,16.2,24.4,99
2021-06-09 08:00:00,243.0,249.023,17.4,24.9,100
2021-06-09 09:00:00,230.0,227.198,19.7,25.4,111
2021-06-09 10:00:00,201.0,184.738,21.3,26.8,114
2021-06-09 11:00:00,165.0,157.408,22.6,25.7,112
2021-06-09 12:00:00,140.0,126.613,24.0,22.8,111
2021-06-09 13:00:00,139.0,106.55,24.8,20.9,114
2021-06-09 14:00:00,160.0,110.579,25.4,19.2,116
2021-06-09 15:00:00,185.5,163.297,25.5,19.3,114
2021-06-09 16:00:00,196.5,151.773,25.0,21.9,117
2021-06-09 17:00:00,202.0,176.328,23.3,27.3,121
2021-06-09 18:00:00,220.5,270.725,21.2,28.3,121
2021-06-09 19:00:00,249.5,306.006,20.2,26.6,115
2021-06-09 20:00:00,261.5,276.634,19.6,26.2,111
2021-06-09 21:00:00,260.0,267.248,19.2,24.4,109
2021-06-09 22:00:00,261.0,288.676,18.5,25.0,105
2021-06-09 23:00:00,271.5,275.214,18.1,25.9,99
2021-06-10 00:00:00,253.5,290.024,17.7,27.0,100
2021-06-10 01:00:00,247.0,284.327,17.2,26.2,99
2021-06-10 02:00:00,239.0,288.942,17.2,25.4,97
2021-06-10 03:00:00,235.0,297.705,16.9,26.2,99
2021-06-10 04:00:00,241.0,314.046,16.6,24.4,98
2021-06-10 05:00:00,252.0,300.656,16.5,24.6,101
2021-06-10 06:00:00,253.5,309.724,16.4,25.5,103
2021-06-10 07:00:00,257.5,299.929,17.0,30.8,106
2021-06-10 08:00:00,264.0,308.796,18.9,29.2,106
2021-06-10 09:00:00,255.5,311.093,20.4,27.9,104
2021-06-10 10:00:00,235.0,290.441,22.0,27.6,105
2021-06-10 11:00:00,213.0,254.022,23.2,26.6,109
2021-06-10 12:00:00,193.0,215.431,23.6,23.9,111
2021-06-10 13:00:00,164.5,198.277,23.8,20.8,113
2021-06-10 14:00:00,145.5,217.522,24.0,21.0,112
2021-06-10 15:00:00,143.0,227.479,23.8,19.3,117
2021-06-10 16:00:00,135.0,149.076,23.6,19.3,119
2021-06-10 17:00:00,138.0,92.469,22.4,20.7,121
2021-06-10 18:00:00,175.0,145.038,20.9,23.8,119
2021-06-10 19:00:00,217.0,259.161,19.6,24.3,111
2021-06-10 20:00:00,221.0,263.661,18.9,23.6,102
2021-06-10 21:00:00,214.5,244.302,18.1,23.6,106
2021-06-10 22:00:00,220.0,269.495,17.7,23.9,111
2021-06-10 23:00:00,228.0,266.652,17.4,24.7,111
2021-06-11 00:00:00,206.0,249.835,17.0,25.2,112
2021-06-11 01:00:00,203.5,247.881,16.7,24.7,109
2021-06-11 02:00:00,200.5,248.283,16.3,23.2,102
2021-06-11 03:00:00,191.5,222.641,16.3,20.2,94
2021-06-11 04:00:00,177.5,210.173,16.3,20.2,92
2021-06-11 05:00:00,172.0,179.98,16.2,19.9,94
2021-06-11 06:00:00,164.0,164.691,16.1,22.0,100
2021-06-11 07:00:00,150.5,183.429,16.5,22.5,102
2021-06-11 08:00:00,130.5,197.282,17.6,23.0,99
2021-06-11 09:00:00,96.0,197.53,19.9,21.2,105
2021-06-11 10:00:00,66.5,151.333,22.0,20.9,109
2021-06-11 11:00:00,51.5,111.493,23.6,19.2,113
2021-06-11 12:00:00,45.5,61.099,24.7,16.6,120
2021-06-11 13:00:00,41.5,28.295,25.4,14.7,121
2021-06-11 14:00:00,38.5,23.217,25.4,13.1,122
2021-06-11 15:00:00,52.0,21.122,25.4,12.6,121
2021-06-11 16:00:00,83.5,20.825,24.6,12.9,117
2021-06-11 17:00:00,122.5,43.036,23.2,15.5,108
2021-06-11 18:00:00,163.0,100.875,21.1,21.0,95
2021-06-11 19:00:00,197.5,212.854,20.3,22.4,94
2021-06-11 20:00:00,186.0,235.372,19.4,20.7,98
2021-06-11 21:00:00,154.5,179.617,19.2,22.0,87
2021-06-11 22:00:00,137.5,164.227,18.6,21.6,89
2021-06-11 23:00:00,130.0,163.752,18.1,19.7,81
2021-06-12 00:00:00,135.0,202.165,17.6,18.7,71
2021-06-12 01:00:00,123.0,173.65,17.2,16.4,75
2021-06-12 02:00:00,111.0,144.618,17.3,17.4,84
2021-06-12 03:00:00,92.5,102.996,17.0,18.8,85
2021-06-12 04:00:00,81.0,118.229,16.4,18.4,86
2021-06-12 05:00:00,80.0,114.025,16.0,16.6,88
2021-06-12 06:00:00,76.5,71.975,15.6,16.2,86
2021-06-12 07:00:00,69.5,65.495,16.8,15.9,86
2021-06-12 08:00:00,62.0,40.467,18.9,12.8,80
2021-06-12 09:00:00,48.5,21.285,21.0,11.2,90
2021-06-12 10:00:00,38.0,12.053,23.3,9.8,107
2021-06-12 11:00:00,37.0,5.654,24.8,9.0,127
2021-06-12 12:00:00,37.5,16.909,25.9,10.2,148
2021-06-12 13:00:00,31.0,13.324,26.4,14.0,151
2021-06-12 14:00:00,21.5,15.913,26.3,14.1,142
2021-06-12 15:00:00,26.0,20.297,26.6,13.3,139
2021-06-12 16:00:00,50.5,18.901,26.1,14.6,123
2021-06-12 17:00:00,93.0,47.612,24.2,16.9,89
2021-06-12 18:00:00,145.0,131.437,22.4,19.7,105
2021-06-12 19:00:00,175.5,199.826,21.4,25.3,107
2021-06-12 20:00:00,155.5,181.584,20.4,24.6,95
2021-06-12 21:00:00,130.5,182.894,20.4,23.8,93
2021-06-12 22:00:00,143.0,178.536,19.4,21.7,97
2021-06-12 23:00:00,178.5,196.084,19.1,21.6,92
2021-06-13 00:00:00,186.5,208.909,18.8,21.6,88
2021-06-13 01:00:00,196.5,198.957,18.4,24.1,89
2021-06-13 02:00:00,198.0,179.8,18.4,23.1,87
2021-06-13 03:00:00,189.5,180.141,17.7,22.3,87
2021-06-13 04:00:00,183.0,197.011,17.1,21.6,86
2021-06-13 05:00:00,186.0,236.923,16.6,21.7,83
2021-06-13 06:00:00,196.5,224.983,16.1,22.4,84
2021-06-13 07:00:00,209.0,212.643,17.3,22.3,91
2021-06-13 08:00:00,215.5,206.536,19.2,22.7,105
2021-06-13 09:00:00,203.0,235.152,20.8,23.1,104
2021-06-13 10:00:00,181.5,252.394,22.5,23.8,108
2021-06-13 11:00:00,161.5,251.428,24.1,21.9,110
2021-06-13 12:00:00,149.5,244.259,25.4,20.6,117
2021-06-13 13:00:00,144.0,230.509,26.8,19.3,123
2021-06-13 14:00:00,151.5,243.287,26.5,21.9,120
2021-06-13 15:00:00,187.5,245.348,25.5,23.7,118
2021-06-13 16:00:00,226.5,267.629,24.3,22.9,109
2021-06-13 17:00:00,240.0,306.229,23.3,21.5,113
2021-06-13 18:00:00,262.5,316.708,21.3,25.6,114
2021-06-13 19:00:00,284.5,304.871,20.8,28.1,109
2021-06-13 20:00:00,287.0,311.208,19.9,29.0,104
2021-06-13 21:00:00,287.0,307.897,18.8,28.0,102
2021-06-13 22:00:00,291.0,301.99,18.4,28.0,102
2021-06-13 23:00:00,301.5,301.27,18.0,27.8,100
2021-06-14 00:00:00,297.5,308.048,18.1,28.2,101
2021-06-14 01:00:00,300.0,312.004,17.4,29.1,102
2021-06-14 02:00:00,303.0,309.793,17.0,28.4,105
2021-06-14 03:00:00,307.0,312.905,16.8,28.0,106
2021-06-14 04:00:00,307.5,312.404,16.8,27.6,105
2021-06-14 05:00:00,307.0,309.225,16.8,27.9,104
2021-06-14 06:00:00,306.0,309.136,16.5,27.5,104
2021-06-14 07:00:00,309.5,322.125,17.3,32.9,108
2021-06-14 08:00:00,320.0,324.025,18.7,33.8,112
2021-06-14 09:00:00,325.5,320.686,20.1,31.4,110
2021-06-14 10:00:00,325.0,313.697,21.3,31.4,110
2021-06-14 11:00:00,313.0,311.179,22.0,29.5,106
2021-06-14 12:00:00,292.0,301.686,22.1,29.5,108
2021-06-14 13:00:00,272.5,309.695,23.4,28.2,104
2021-06-14 14:00:00,260.0,312.345,23.2,27.8,107
2021-06-14 15:00:00,252.0,295.125,23.0,28.4,110
2021-06-14 16:00:00,254.0,300.05,22.2,28.3,112
2021-06-14 17:00:00,256.5,282.569,20.9,28.7,115
2021-06-14 18:00:00,280.5,280.365,19.8,27.7,108
2021-06-14 19:00:00,299.5,297.065,18.8,27.9,107
2021-06-14 20:00:00,293.5,305.75,18.0,27.2,105
2021-06-14 21:00:00,288.0,297.538,17.5,27.6,97
2021-06-14 22:00:00,287.5,296.905,17.3,28.5,94
2021-06-14 23:00:00,293.5,298.022,17.0,29.2,90
2021-06-15 00:00:00,270.0,317.506,16.5,28.8,92
2021-06-15 01:00:00,263.0,315.811,15.9,27.8,93
2021-06-15 02:00:00,261.0,316.968,15.7,26.4,95
2021-06-15 03:00:00,257.5,300.272,15.6,25.7,96
2021-06-15 04:00:00,247.0,281.419,15.6,27.1,95
2021-06-15 05:00:00,241.0,277.512,15.2,25.6,92
2021-06-15 06:00:00,235.5,279.724,15.2,27.8,94
2021-06-15 07:00:00,223.0,291.068,16.0,30.7,100
2021-06-15 08:00:00,206.0,276.711,17.7,29.5,99
2021-06-15 09:00:00,170.5,275.031,19.9,27.2,101
2021-06-15 10:00:00,130.5,255.665,21.5,25.8,103
2021-06-15 11:00:00,93.5,202.651,23.4,23.0,100
2021-06-15 12:00:00,69.5,123.626,24.6,18.3,100
2021-06-15 13:00:00,60.0,93.248,25.7,14.8,108
2021-06-15 14:00:00,62.5,93.998,25.1,19.6,110
2021-06-15 15:00:00,82.5,86.308,24.6,18.7,106
2021-06-15 16:00:00,116.0,105.63,23.5,21.8,98
2021-06-15 17:00:00,154.0,132.7,22.1,19.2,96
2021-06-15 18:00:00,196.5,224.788,20.7,19.4,105
2021-06-15 19:00:00,222.5,257.745,19.8,24.0,103
2021-06-15 20:00:00,200.0,242.146,18.8,23.4,100
2021-06-15 21:00:00,173.0,231.097,17.8,22.1,83
2021-06-15 22:00:00,173.5,181.612,17.1,21.3,84
2021-06-15 23:00:00,191.0,158.351,16.7,21.8,82
2021-06-16 00:00:00,198.0,171.872,16.4,23.4,87
2021-06-16 01:00:00,195.5,188.772,16.0,23.4,89
2021-06-16 02:00:00,181.0,171.244,15.9,21.8,82
2021-06-16 03:00:00,159.0,141.337,16.1,20.7,83
2021-06-16 04:00:00,137.0,146.734,16.2,23.8,89
2021-06-16 05:00:00,120.5,157.514,15.9,23.4,92
2021-06-16 06:00:00,108.0,160.127,15.7,22.0,91
2021-06-16 07:00:00,91.5,138.187,16.4,21.6,88
2021-06-16 08:00:00,68.5,139.084,17.9,19.9,84
2021-06-16 09:00:00,50.0,89.382,19.6,16.2,87
2021-06-16 10:00:00,40.0,31.924,21.8,13.0,90
2021-06-16 11:00:00,34.0,10.373,23.5,10.5,96
2021-06-16 12:00:00,32.0,10.123,24.8,7.8,103
2021-06-16 13:00:00,36.0,6.157,25.8,8.5,126
2021-06-16 14:00:00,49.5,3.378,25.8,12.1,127
2021-06-16 15:00:00,69.0,12.724,25.2,12.4,126
2021-06-16 16:00:00,91.0,40.542,25.0,10.7,130
2021-06-16 17:00:00,119.5,86.922,23.6,12.6,103
2021-06-16 18:00:00,161.0,101.686,21.6,16.1,106
2021-06-16 19:00:00,200.5,142.25,20.6,25.1,102
2021-06-16 20:00:00,186.5,148.226,19.4,23.0,89
2021-06-16 21:00:00,155.5,127.613,18.4,18.1,84
2021-06-16 22:00:00,158.0,88.054,17.8,18.8,85
2021-06-16 23:00:00,180.5,95.412,17.1,19.2,85
2021-06-17 00:00:00,174.0,124.551,16.8,19.5,85
2021-06-17 01:00:00,183.5,171.433,16.4,17.5,81
2021-06-17 02:00:00,185.0,187.39,16.0,16.9,78
2021-06-17 03:00:00,180.5,196.623,15.9,18.9,81
2021-06-17 04:00:00,182.0,196.534,15.8,21.7,84
2021-06-17 05:00:00,175.0,208.002,15.4,21.8,81
2021-06-17 06:00:00,166.5,205.818,15.0,20.9,79
2021-06-17 07:00:00,176.0,199.388,16.4,18.7,79
2021-06-17 08:00:00,200.0,188.387,17.9,20.6,86
2021-06-17 09:00:00,203.5,189.785,19.5,19.8,90
2021-06-17 10:00:00,195.5,178.745,21.7,19.1,93
2021-06-17 11:00:00,178.5,145.518,23.3,18.2,99
2021-06-17 12:00:00,159.5,127.939,24.5,17.2,106
2021-06-17 13:00:00,141.5,130.563,25.6,15.3,114
2021-06-17 14:00:00,136.5,154.086,26.1,15.1,115
2021-06-17 15:00:00,177.5,168.015,26.1,16.6,114
2021-06-17 16:00:00,234.5,186.705,24.8,21.1,115
2021-06-17 17:00:00,237.0,216.971,23.1,25.5,109
2021-06-17 18:00:00,236.0,282.378,20.7,25.5,106
2021-06-17 19:00:00,272.5,292.098,19.8,26.4,107
2021-06-17 20:00:00,293.0,281.895,18.8,27.3,108
2021-06-17 21:00:00,294.0,283.468,17.9,26.3,107
2021-06-17 22:00:00,287.5,269.722,17.3,25.8,102
2021-06-17 23:00:00,280.5,256.812,16.9,26.4,95
2021-06-18 00:00:00,285.5,273.938,16.7,28.2,95
2021-06-18 01:00:00,285.5,284.875,16.2,28.2,94
2021-06-18 02:00:00,287.5,281.336,15.7,28.5,92
2021-06-18 03:00:00,286.0,282.698,15.4,27.4,90
2021-06-18 04:00:00,286.0,278.461,15.3,26.6,90
2021-06-18 05:00:00,288.5,275.851,15.1,27.4,90
2021-06-18 06:00:00,292.0,279.9,14.6,26.6,90
2021-06-18 07:00:00,296.0,287.861,15.2,31.4,93
2021-06-18 08:00:00,297.5,281.111,17.1,30.8,97
2021-06-18 09:00:00,289.5,275.777,18.8,27.0,100
2021-06-18 10:00:00,272.0,261.778,20.9,26.3,107
2021-06-18 11:00:00,243.5,252.256,22.6,25.1,115
2021-06-18 12:00:00,217.5,223.463,24.0,23.5,122
2021-06-18 13:00:00,214.0,193.793,24.7,22.3,124
2021-06-18 14:00:00,228.5,189.735,24.9,21.0,125
2021-06-18 15:00:00,246.0,205.727,24.8,21.3,124
2021-06-18 16:00:00,254.5,243.445,24.1,23.6,124
2021-06-18 17:00:00,250.5,276.571,22.3,26.0,127
2021-06-18 18:00:00,257.5,298.433,20.6,30.1,118
2021-06-18 19:00:00,273.0,290.074,19.5,30.6,115
2021-06-18 20:00:00,280.0,281.418,18.8,28.5,111
2021-06-18 21:00:00,285.0,293.19,18.4,25.6,107
2021-06-18 22:00:00,290.0,312.103,17.9,29.3,95
2021-06-18 23:00:00,298.5,294.601,17.5,28.6,95
2021-06-19 00:00:00,301.0,303.004,16.8,29.4,97
2021-06-19 01:00:00,303.5,287.373,16.1,29.6,95
2021-06-19 02:00:00,311.5,276.548,15.4,28.6,96
2021-06-19 03:00:00,316.5,302.434,15.0,27.9,97
2021-06-19 04:00:00,315.0,312.948,14.9,27.6,98
2021-06-19 05:00:00,311.0,318.439,15.0,29.0,101
2021-06-19 06:00:00,312.0,315.356,14.6,27.8,100
2021-06-19 07:00:00,317.0,311.385,15.7,30.3,103
2021-06-19 08:00:00,323.5,323.884,17.4,29.9,105
2021-06-19 09:00:00,322.5,328.539,19.3,32.2,114
2021-06-19 10:00:00,313.5,320.604,20.9,31.1,117
2021-06-19 11:00:00,292.5,309.549,22.1,28.2,120
2021-06-19 12:00:00,264.0,296.507,23.5,26.4,125
2021-06-19 13:00:00,239.0,287.621,24.1,24.9,124
2021-06-19 14:00:00,224.0,258.293,24.2,24.0,123
2021-06-19 15:00:00,214.0,252.015,24.1,23.9,124
2021-06-19 16:00:00,206.0,231.922,22.8,24.7,124
2021-06-19 17:00:00,213.0,235.43,21.8,25.2,121
2021-06-19 18:00:00,242.5,240.553,20.5,26.6,109
2021-06-19 19:00:00,267.5,268.762,19.7,27.7,111
2021-06-19 20:00:00,277.0,259.749,18.9,25.3,116
2021-06-19 21:00:00,278.5,271.24,18.3,24.5,93
2021-06-19 22:00:00,278.5,302.989,17.8,29.9,91
2021-06-19 23:00:00,282.0,305.291,17.4,29.2,93
2021-06-20 00:00:00,292.0,291.004,16.5,27.1,95
2021-06-20 01:00:00,284.5,272.699,15.8,26.6,99
2021-06-20 02:00:00,282.5,252.962,15.1,25.4,97
2021-06-20 03:00:00,288.0,275.041,14.8,24.6,97
2021-06-20 04:00:00,294.5,285.911,14.8,23.8,100
2021-06-20 05:00:00,297.0,288.517,14.8,27.4,107
2021-06-20 06:00:00,295.0,281.685,14.8,29.5,114
2021-06-20 07:00:00,290.0,270.303,15.3,30.2,112
2021-06-20 08:00:00,278.0,277.665,16.9,27.3,106
2021-06-20 09:00:00,251.5,293.335,18.9,27.4,104
2021-06-20 10:00:00,199.5,286.691,20.8,27.0,106
2021-06-20 11:00:00,138.5,197.401,22.8,24.8,109
2021-06-20 12:00:00,102.5,110.162,24.1,22.5,112
2021-06-20 13:00:00,97.0,59.759,24.7,18.5,114
2021-06-20 14:00:00,105.5,43.7,25.0,16.1,124
2021-06-20 15:00:00,131.0,52.275,25.0,15.0,125
2021-06-20 16:00:00,170.5,86.329,24.6,15.5,121
2021-06-20 17:00:00,200.0,142.786,22.9,20.6,117
2021-06-20 18:00:00,225.0,227.916,20.8,25.2,109
2021-06-20 19:00:00,239.5,291.8,19.7,25.9,106
2021-06-20 20:00:00,239.5,287.295,19.0,25.2,107
2021-06-20 21:00:00,229.0,268.394,18.4,22.9,97
2021-06-20 22:00:00,219.5,221.148,17.9,24.1,104
2021-06-20 23:00:00,213.5,241.265,17.6,25.7,105
2021-06-21 00:00:00,250.0,259.283,17.2,26.4,104
2021-06-21 01:00:00,250.5,229.887,16.7,24.4,99
2021-06-21 02:00:00,247.5,212.208,16.2,22.4,94
2021-06-21 03:00:00,244.0,223.673,16.2,19.8,89
2021-06-21 04:00:00,236.5,197.771,16.3,23.6,97
2021-06-21 05:00:00,228.5,173.12,16.3,23.7,100
2021-06-21 06:00:00,228.0,173.304,16.3,24.6,102
2021-06-21 07:00:00,234.5,176.791,16.6,25.8,103
2021-06-21 08:00:00,238.5,160.908,17.5,24.2,105
2021-06-21 09:00:00,226.0,121.93,20.3,21.1,107
2021-06-21 10:00:00,193.0,115.395,23.0,20.6,106
2021-06-21 11:00:00,156.5,117.52,24.7,19.0,109
2021-06-21 12:00:00,137.0,85.458,25.5,17.9,112
2021-06-21 13:00:00,134.5,100.05,25.8,18.3,110
2021-06-21 14:00:00,138.0,126.144,25.9,20.4,107
2021-06-21 15:00:00,142.0,110.295,25.0,21.4,107
2021-06-21 16:00:00,148.0,120.128,23.9,21.9,110
2021-06-21 17:00:00,160.5,169.34,22.1,21.2,105
2021-06-21 18:00:00,197.0,194.447,21.3,21.3,96
2021-06-21 19:00:00,234.5,240.133,20.2,21.3,87
2021-06-21 20:00:00,240.0,275.761,19.3,22.0,86
2021-06-21 21:00:00,234.0,283.633,19.9,23.8,105
2021-06-21 22:00:00,236.0,288.113,19.3,25.1,102
2021-06-21 23:00:00,245.0,271.798,18.6,24.9,93
2021-06-22 00:00:00,230.0,274.879,18.2,24.5,91
2021-06-22 01:00:00,226.0,242.631,17.7,23.8,91
2021-06-22 02:00:00,216.5,249.495,17.3,23.0,89
2021-06-22 03:00:00,211.0,253.655,17.1,21.3,88
2021-06-22 04:00:00,218.0,255.004,16.9,21.2,90
2021-06-22 05:00:00,231.5,257.99,16.6,21.0,96
2021-06-22 06:00:00,242.0,283.617,16.8,21.0,102
2021-06-22 07:00:00,249.0,275.251,17.4,26.9,106
2021-06-22 08:00:00,252.5,269.164,19.2,26.0,107
2021-06-22 09:00:00,251.0,251.685,20.9,24.7,106
2021-06-22 10:00:00,238.0,195.963,22.9,23.1,108
2021-06-22 11:00:00,216.0,158.33,24.3,22.5,110
2021-06-22 12:00:00,188.5,134.535,25.4,22.1,112
2021-06-22 13:00:00,151.5,131.943,26.2,20.4,122
2021-06-22 14:00:00,121.5,184.362,26.6,19.1,131
2021-06-22 15:00:00,110.0,245.495,26.8,18.8,135
2021-06-22 16:00:00,120.5,242.407,26.4,18.2,124
2021-06-22 17:00:00,144.0,201.559,24.2,24.8,90
2021-06-22 18:00:00,187.0,223.516,21.9,23.8,87
2021-06-22 19:00:00,228.5,290.108,21.0,23.5,86
2021-06-22 20:00:00,234.0,272.078,20.1,22.9,83
2021-06-22 21:00:00,222.5,239.547,18.7,23.5,95
2021-06-22 22:00:00,221.5,265.296,18.4,23.0,100
2021-06-22 23:00:00,235.0,243.293,18.0,23.2,102
2021-06-23 00:00:00,246.5,256.88,17.6,25.1,102
2021-06-23 01:00:00,252.5,255.757,17.5,25.7,105
2021-06-23 02:00:00,258.5,242.274,17.5,27.7,106
2021-06-23 03:00:00,265.5,241.818,17.4,29.0,104
2021-06-23 04:00:00,269.5,217.017,17.1,26.6,103
2021-06-23 05:00:00,271.0,229.907,17.1,28.1,103
2021-06-23 06:00:00,272.0,260.866,17.0,27.9,104
2021-06-23 07:00:00,276.0,295.119,17.5,28.4,102
2021-06-23 08:00:00,286.5,270.507,18.9,25.1,102
2021-06-23 09:00:00,297.5,271.272,20.4,23.9,106
2021-06-23 10:00:00,301.0,291.386,22.1,24.7,106
2021-06-23 11:00:00,291.5,298.17,23.7,26.9,110
2021-06-23 12:00:00,276.5,264.761,24.6,25.0,113
2021-06-23 13:00:00,254.5,260.145,25.1,24.7,113
2021-06-23 14:00:00,223.5,205.682,25.4,23.7,110
2021-06-23 15:00:00,213.0,191.627,25.7,23.9,111
2021-06-23 16:00:00,232.5,156.64,23.7,25.1,119
2021-06-23 17:00:00,253.5,179.418,22.4,23.4,119
2021-06-23 18:00:00,275.0,264.404,21.2,25.0,113
2021-06-23 19:00:00,287.0,274.539,20.2,28.7,110
2021-06-23 20:00:00,289.5,298.642,19.1,29.7,107
2021-06-23 21:00:00,294.5,274.34,17.8,27.1,107
2021-06-23 22:00:00,299.5,261.979,17.6,28.2,104
2021-06-23 23:00:00,306.5,273.357,17.2,29.6,100
2021-06-24 00:00:00,280.5,277.589,16.8,30.5,97
2021-06-24 01:00:00,283.5,294.138,16.4,30.7,95
2021-06-24 02:00:00,287.0,305.624,16.2,29.3,95
2021-06-24 03:00:00,292.5,305.352,16.2,28.4,99
2021-06-24 04:00:00,295.5,299.719,16.0,29.7,107
2021-06-24 05:00:00,297.0,288.767,15.9,27.3,111
2021-06-24 06:00:00,298.0,303.391,15.8,27.3,113
2021-06-24 07:00:00,304.0,310.496,16.3,28.7,117
2021-06-24 08:00:00,314.0,304.414,17.2,31.1,120
2021-06-24 09:00:00,317.0,201.3,19.7,31.3,123
2021-06-24 10:00:00,309.0,271.136,20.7,30.5,120
2021-06-24 11:00:00,284.5,292.344,22.4,29.5,118
2021-06-24 12:00:00,244.0,274.762,23.6,27.4,118
2021-06-24 13:00:00,197.0,242.654,24.1,25.6,118
2021-06-24 14:00:00,157.0,186.902,23.4,23.4,113
2021-06-24 15:00:00,147.5,143.438,23.4,19.5,113
2021-06-24 16:00:00,171.0,150.585,22.8,23.5,113
2021-06-24 17:00:00,189.5,157.117,21.7,22.5,102
2021-06-24 18:00:00,214.0,198.073,20.3,23.3,107
2021-06-24 19:00:00,248.0,262.956,19.6,25.7,105
2021-06-24 20:00:00,260.5,286.971,18.7,26.1,102
2021-06-24 21:00:00,258.0,291.556,18.1,25.3,95
2021-06-24 22:00:00,264.5,287.591,17.6,28.5,81
2021-06-24 23:00:00,283.5,275.325,16.7,26.0,84
2021-06-25 00:00:00,282.5,298.792,16.1,26.6,89
2021-06-25 01:00:00,281.5,298.0,15.6,27.2,98
2021-06-25 02:00:00,282.5,306.112,15.4,27.9,101
2021-06-25 03:00:00,286.0,313.346,15.2,27.9,104
2021-06-25 04:00:00,288.5,300.47,15.1,26.1,101
2021-06-25 05:00:00,287.0,297.791,14.8,26.0,95
2021-06-25 06:00:00,282.0,285.564,14.9,27.2,96
2021-06-25 07:00:00,279.5,291.976,15.6,29.4,101
2021-06-25 08:00:00,274.5,314.49,17.4,29.7,107
2021-06-25 09:00:00,249.0,304.738,19.2,27.6,105
2021-06-25 10:00:00,204.5,298.799,21.2,25.6,110
2021-06-25 11:00:00,153.5,258.136,22.7,23.7,123
2021-06-25 12:00:00,121.0,207.503,24.0,23.2,137
2021-06-25 13:00:00,121.0,130.292,24.5,20.4,135
2021-06-25 14:00:00,147.0,101.653,24.9,17.7,129
2021-06-25 15:00:00,170.5,80.677,24.5,18.2,128
